COUNTRY_FLYING_MISSION,TGT_COUNTRY,TGT_LOCATION,LATITUDE,LONGITUDE,MSNDATE,TGT_TYPE,TGT_INDUSTRY
USA,FRENCH INDO CHINA,ITU ABA ISLE,10.38333333,114.35,7/18/1945,BLOG AREA,
USA,BORNEO,SEPINGGAN,-1.267222,116.893889,4/20/1945,AIRDROME,
USA,BURMA,HKINDOUKAWNG,25.61666667,96.81666667,4/14/1944,UNIDENTIFIED TARGET,
USA,CAROLINE ISLANDS,SATAWAN ISLAND,5.333333333,153.7333333,6/10/1944,AIRDROME,
USA,BURMA,MADAYA,22.21666667,96.1,2/18/1945,PERSONNEL,
USA,CELEBES ISLANDS,MENADO,1.493056,124.841261,3/18/1945,TOWN,
USA,BURMA,THAZI,20.85,96.05,1/19/1943,WAREHOUSES,
USA,NEW GUINEA,SALAMUA,-7.05711,147.044845,7/3/1942,TOWN,
USA,BURMA,TAGWIN,24.96666667,96.5,8/3/1944,UNIDENTIFIED TARGET,
USA,MARIANAS ISLANDS,TINIAN,15.03333333,145.8333333,7/15/1944,VILLAGE,
USA,PHILIPPINE ISLANDS,GRANDE ISLAND,14.75,120.25,1/27/1945,COAST DEFENSE,
USA,NEW GUINEA,BUNA AIRFIELD,-8.682686,148.423689,11/26/1942,AIRFIELD,
USA,MARIANAS ISLANDS,TINIAN,15.03333333,145.8333333,7/29/1944,RIDGE AREA,
USA,PHILIPPINE ISLANDS,BAGGAO,18.25,121.75,3/5/1945,BUILDINGS,
AUSTRALIA,TIMOR,DILI,-8.55,125.66667,6/24/1942,TOWN,
USA,JAPAN,EGAWA SAKI,33.88333333,135.2,7/12/1945,CAPE,
USA,CHINA,YOCHOW,36.25,112.0333333,12/18/1944,MISCELLANEOUS TARGET,
USA,CHINA,CHENG TAI,38.88333333,113.15,5/9/1945,RAILROAD BRIDGE,
USA,BURMA,KAN KANG,22.75,96.75,3/17/1945,JAP TROOPS AND OFFIC,
USA,PHILIPPINE ISLANDS,CABUYO,16.359163,120.550679,3/6/1945,TOWN,
USA,BURMA,LASHIO,22.93333333,97.75,5/4/1944,AIRDROME,
USA,BURMA,WANLING,21.01666667,98.06666667,12/1/1944,STORES AMMUNITION AR,
USA,BORNEO,MUARA ISL,5,115.1,1/5/1945,DOCK AREA,
USA,BORNEO,TROMBOL,1.9,110.4166667,2/11/1945,AIRDROME,
USA,BORNEO,JESSELTON,5.983333333,116.0666667,5/8/1945,R R BRIDGE,
USA,BISMARK ARCHIPELAGO,LAKUNAI,-4.233333333,152.2166667,5/25/1944,AIRDROME,
USA,BORNEO,BALIK PAPAN,-1.25,116.8333333,12/27/1945,HARBOR,
USA,JAPAN,SHIMODA,34.66666667,138.9333333,8/1/1945,URBAN AREA,
USA,BURMA,RYAWDIVE,20.58333333,96.06666667,11/24/1944,BRIDGE,
USA,ITALY,TIVOLI,41.97,12.8,5/26/1944,,10
USA,JAPAN,SENDAI,38.26666667,140.8666667,12/28/1944,URBAN AREA,
USA,BISMARK ARCHIPELAGO,RABAUL,-4.2,152.2,4/1/1944,UNIDENTIFIED TARGET,
USA,BISMARK ARCHIPELAGO,MATUPI,-4.25,152.2,4/20/1944,SUPPLY AREA,
USA,BURMA,PANMA,24.58333333,97.18333333,12/29/1944,STORES,
USA,CELEBES ISLANDS,HALONG,-3.65,128.2,6/14/1944,SEAPLANE BASE,
USA,CHINA,LINGLING,26.25,111.5333333,9/17/1944,UNIDENTIFIED TARGET,
GREAT BRITAIN,SYRIA,BEIT ET DINE,33.7,35.58,7/5/1941,,
USA,JAPAN,SAEKI,32.96666667,131.9166667,4/24/1945,SAEKI AIRFIELD,
USA,CELEBES ISLANDS,CELEBES ISLANDS,-2,120,12/6/1944,AIRDROME,
USA,CELEBES ISLANDS,NAMLEA,-3.266666667,127.1,8/19/1944,AIRDROME,
USA,NEW GUINEA,DDBO,-5.75,134.2833333,3/17/1943,UNIDENTIFIED TARGET,
AUSTRALIA,NEW GUINEA,SALAMUA,-7.05711,147.044845,6/25/1942,TOWN,
GREAT BRITAIN,SICILY,"""CATANIA"," COMISO & GELA""",37.47,15.06,2/16/1941,,
USA,NEW GUINEA,BUNA,-8.682686,148.423689,9/20/1942,ROAD TO AMDEMBA,
USA,JAVA,CAPE CHATER,-8.316666667,127,10/23/1944,AIRDROME,
USA,CHINA,PUKOW,32.16666667,118.7333333,12/3/1943,FERRY DOCKS,
USA,PHILIPPINE ISLANDS,CAGAYAN VALLEY,17.83333333,121.6666667,3/7/1945,UNIDENTIFIED TARGET,
USA,NEW GUINEA,UTAROM,-3.6166666,133.666666,9/1/1944,AIRDROME,
USA,CELEBES ISLANDS,AMBON,-3.700432,128.17547,10/1/1944,LAHA AIRDROME,
USA,NEW GUINEA,KAKANDETA,-8.766666667,148.3166667,11/7/1942,,
USA,PALAU ISLANDS,KOROR ISLAND,7.333333333,134.5,9/3/1944,TOWN,
USA,NEW GUINEA,SARMI,-1.833333333,138.75,6/13/1945,AREA,
USA,BORNEO,HEATH,5.366666667,115.2,1/10/1943,DEFENSE AREA,
USA,BURMA,MUSE,24,97.9,10/8/1944,UNIDENTIFIED TARGET,
USA,BURMA,HSAI HKAO,22.26666667,97,1/13/1945,PERSONNEL,
USA,BURMA,NYAUNGCHEBAW,21.33333333,95.48333333,3/7/1945,VILLAGE,
USA,NEW GUINEA,WEWAK,-3.583333333,143.6666667,3/26/1943,SHIPPING,
USA,CHINA,LUNGLING,24.63333333,98.83333333,5/10/1944,UNIDENTIFIED TARGET,
USA,MARIANAS ISLANDS,PAGAN ISLAND,18.13333333,145.7833333,10/12/1944,UNIDENTIFIED TARGET,
USA,BURMA,HSENWI,23.3,97.96666667,11/28/1944,BRIDGE,
USA,PHILIPPINE ISLANDS,PUERTA PRINCESA,9.75,118.75,11/29/1944,UNIDENTIFIED TARGET,
USA,BISMARK ARCHIPELAGO,BIMA,-3.85,143.4166667,3/10/1943,UNIDETIFIED TARGET,
USA,MARIANAS ISLANDS,PAGAN ISLAND,18.13333333,145.7833333,7/22/1944,AIRFIELD,
USA,BORNEO,BALIK PAPAN,-1.25,116.8333333,8/13/1943,UNIDENTIFIED TARGET,
NEW ZEALAND,NEW IRELAND,KAVIENG SWEEP,-2.583333333,150.8333333,5/25/1945,VARIOUS TARGETS,
USA,VOLCANO AND BONIN ISLANDS,IWO JIMA,24.78333333,141.3166667,8/29/1944,DISPERSAL AREA,
USA,BURMA,MEIKTILA,20.91666667,95.83333333,6/26/1943,UNIDENTIFIED TARGET,
USA,NEW GUINEA,DUGUMUR BAY,-4.416666667,145.1666667,4/22/1944,HARBOR,
USA,PHILIPPINE ISLANDS,IPO,14.83333333,121.1666667,3/10/1945,GROUND SUPPORT,
USA,CHINA,HWOHSIEN,36.56666667,111.7333333,7/28/1945,RAILROAD BRIDGE,
USA,NEW GUINEA,MADANG AREA - CONVOY,-5.208836,145.788189,12/20/1942,ENEMY MERCHANT SHIPPING,
USA,BORNEO,BANJERMASIN,-3.333333333,114.5833333,7/9/1945,AREA,
USA,BURMA,HSENWI,23.3,97.96666667,2/1/1945,TROOPS,
USA,FORMOSA AND RYUKYU ISLANDS,TAKAO,22.63333333,120.2833333,1/28/1945,FACTORIES,
USA,PHILIPPINE ISLANDS,SILAY,10.8,122.9666667,12/23/1944,AIRDROME,
USA,CELEBES ISLANDS,LANGOAN,1.15,124.8166667,9/10/1944,PERSONNEL AREA,
USA,FORMOSA AND RYUKYU ISLANDS,BASCO,20.41666667,122,4/25/1945,AIRDROME,
GREAT BRITAIN,LIBYA,TRIPOLI,32.92,13.08,1/1/1941,,
USA,NEW GUINEA,IORIBIAWA - EFOGI,-9.3,147.6,9/26/1942,N OF TRACK AND VILLAGE,
USA,CHINA,HONG KONG,22.2,114.2,10/16/1944,DOCKS,
USA,NEW GUINEA,SAMATE,-1,131.0833333,9/18/1944,AIRDROME,
USA,BORNEO,KUDAT,6.916666667,116.8333333,3/15/1945,AIRDROME,
USA,PHILIPPINE ISLANDS,CORREGIDOR,14.41666667,120.5833333,2/11/1945,AIRDROME,
USA,BURMA,WANLING,21.01666667,98.06666667,11/10/1944,STORES AMMUNITION AR,
USA,FRENCH INDO CHINA,PHULANG THUONG,21.26666667,106.2666667,12/18/1944,RAILROAD YARDS,
USA,BURMA,MAINGHKA,24.41666667,97.41666667,8/4/1944,UNIDENTIFIED TARGET,
USA,CHINA,SIANSIANG,27.66666667,112.6666667,6/25/1944,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,PAYAGUAN RIVER,14.68333333,121.25,5/1/1945,TROOP CONCENTRATION,
USA,CELEBES ISLANDS,AMBON,-3.700432,128.17547,10/7/1944,TOWN,
NEW ZEALAND,SOLOMON ISLANDS,BUKA,-5.416666667,154.7,5/9/1945,,
USA,KURILE ISLANDS,MASU GAWA,50.36666667,155.9,3/19/1945,FISHERY,
USA,CHINA,YANGTZE RIVER,31.786667,121.141389,3/19/1944,UNIDENTIFIED TARGET,
USA,NEW GUINEA,GESER,-3.866666667,130.8666667,11/7/1943,UNIDENTIFIED TARGET,
USA,MANCHURIA,MUKDEN,41.08333333,122.9333333,12/21/1944,MISCELLANEOUS TARGET,
USA,MARSHALL ISLANDS,MILLI ISLAND,5.083333333,171.7333333,1/16/1944,STORES,
USA,NEW GUINEA,MANOKWARI,-0.833333333,134.0833333,6/4/1944,UNIDENTIFIED TARGET,
USA,BURMA,ZAYATKWIN,17.15,96.31666667,11/25/1943,AIRDROME,
USA,CELEBES ISLANDS,CELEBES ISLANDS,-2,120,11/27/1944,BORO BORO AIRDROME,
USA,ALEUTIAN ISLANDS,KISKA ISLAND,52,177.5,8/3/1943,CAMP AREA,
USA,NEW GUINEA,SALAMAUA,-7.016666667,147.1166667,8/2/1943,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,CAGAYAN,18.443056,121.810833,2/4/1945,UNIDENTIFIED TARGET,
USA,VOLCANO AND BONIN ISLANDS,IWO JIMA,24.78333333,141.3166667,11/11/1944,DISPERSAL AREA,
USA,CHINA,ANJEN,26.68333333,113.1,8/20/1944,UNIDENTIFIED TARGET,
USA,NEW GUINEA,DOOM ISLAND,-0.916666667,131.25,7/22/1944,ANTI AIRCRAFT POSITI,
USA,BURMA,SAGAING,21.88333333,95.98333333,6/28/1943,RAILROAD YARDS,
USA,BURMA,SHWEBO,22.58333333,95.66666667,11/1/1943,RAILROAD TRACKS,
USA,PHILIPPINE ISLANDS,BATAAN,13.66666667,121.4166667,1/25/1945,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,BAGUIO,16.41666667,120.5833333,4/9/1945,TOWN,
USA,SOLOMON ISLANDS,CHABAI,-5.483333333,154.75,5/4/1944,PIER,
USA,JAPAN,OITA,33.23333333,131.6333333,5/6/1945,OITA AIRFIELD,
USA,PHILIPPINE ISLANDS,LEGASPI,13.16666667,123.75,3/31/1945,RAILROAD,
USA,JAPAN,TSUSHIMA SEA,33.3,129.1333333,8/11/1945,SHIPPING,
USA,CAROLINE ISLANDS,PONAPE ISLAND,7,158.4166667,4/3/1944,AIRFIELD,
USA,PHILIPPINE ISLANDS,LUNGOG,17.5,120.5,2/27/1945,TOWN,
USA,NEW GUINEA,SAMATE,-1,131.0833333,10/16/1944,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,NEGRA,18.5,120.6166667,5/2/1945,SHIP,
USA,FORMOSA AND RYUKYU ISLANDS,TAINAN,23,120.2,3/20/1945,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,DAVAO,7.05,125.65,12/22/1941,JAPANESE SHIPPING,
USA,SOLOMON ISLANDS,KAHILI,-6.8,155.7833333,3/21/1944,AIRDROME,
USA,MARSHALL ISLANDS,TAROA ISLAND,8.7,171.2166667,4/4/1944,UNIDENTIFIED TARGET,
USA,BURMA,MONG LONG,21.383333,97.35,3/4/1945,PERSONNEL,
GREAT BRITAIN,GREECE,FERRARA M/Y,44.85,11.63,9/2/1944,,
USA,BURMA,NAWNG UN,23.28333333,97.96666667,1/25/1945,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,DALAVA,17.75,121.9166667,5/28/1945,SUPPLIES,
USA,CHINA,LO HOCHAI,33.55,114.05,12/12/1944,RAILROAD BRIDGE,
USA,BISMARK ARCHIPELAGO,4 20 S 146 1,-4.333333333,146.1666667,6/30/1945,UNIDENTIFIED TARGET,
USA,KURILE ISLANDS,KURILE ISLANDS,47,150,4/24/1944,UNIDENTIFIED TARGET,
GREAT BRITAIN,LEBANON,BEIRUT,33.89,35.51,6/18/1941,,
USA,CELEBES ISLANDS,BOELA,-3.166666667,130.4666667,7/30/1944,AIRDROME,
USA,NEW GUINEA,WOM,-3.5,143.5833333,8/16/1944,PERSONNEL,
USA,PHILIPPINE ISLANDS,BAGUIO,16.41666667,120.5833333,4/26/1945,UNIDENTIFIED TARGET,
USA,CHINA,HOI HOW,20.08333333,110.3333333,3/7/1945,DOCKS,
USA,BURMA,HNINPALE,17.18333333,97.25,12/24/1944,RAILROAD BRIDGE,
USA,CELEBES ISLANDS,NAMLEA,-3.266666667,127.1,10/4/1944,TOWN,
USA,FORMOSA AND RYUKYU ISLANDS,OKAYAMA,22.8,120.3,2/1/1945,AIRDROME,
USA,BORNEO,BALIK PAPAN,-1.25,116.8333333,7/6/1945,UNIDENTIFIED TARGET,
USA,SOLOMON ISLANDS,NAURU ISLAND,-8.283333333,157.2166667,8/25/1944,AIRDROME,
USA,BISMARK ARCHIPELAGO,TOBERA,-4.4,152.3166667,4/10/1944,AIRDROME DISPERSAL,
USA,CAROLINE ISLANDS,PONAPE ISLAND,7,158.4166667,5/16/1944,AIRFIELD,
USA,PHILIPPINE ISLANDS,SASA,7.116666667,125.65,2/17/1945,AIRDROME,
GREAT BRITAIN,IRAQ,FALLUJAH / RAMADI,33.35,43.78,5/8/1941,,
USA,NEW GUINEA,SIO,-5.916666667,147.3333333,10/15/1943,UNIDENTIFIED TARGET,
USA,BURMA,ANI SAKEN,21.98333333,96.4,3/30/1944,AIRDROME,
USA,NEW GUINEA,MOEMI RIVER,-1.5,134.0833333,7/7/1944,UNIDENTIFIED TARGET,
USA,CHINA,DAP CAN,21.2,106.1666667,6/5/1945,BRIDGE,
USA,NEW GUINEA,CROWN PRINCE HA,-4.5,145.4166667,4/29/1944,SUPPLIES PERSONNEL,
USA,JAPAN,NAGOYA,35.13333333,136.9166667,1/23/1945,ARSURA FTY OF ARSENA,
USA,BORNEO,JESSELTON,5.983333333,116.0666667,1/13/1945,AIRDROME,
USA,NEW GUINEA,SARMI,-1.833333333,138.75,8/16/1944,GROUND SUPPORT,
USA,BURMA,PTNLAUNG,20.11666667,96.78333333,4/16/1945,TROOPS,
USA,CHINA,LIPO,25.41666667,107.8833333,12/9/1944,AREA,
USA,SOLOMON ISLANDS,CHOISEUL,-7.066666667,157.0166667,9/2/1943,UNIDENTIFIED TARGET,
USA,CHINA,SOUTH CHINA SEA,15,115,2/28/1945,UNIDENTIFIED TARGET,
USA,BISMARK ARCHIPELAGO,LAKUNAI,-4.233333333,152.2166667,1/23/1944,AIRDROME,
USA,FRENCH INDO CHINA,HAIPHONG,20.86666667,106.6833333,7/20/1945,BARGES,
GREAT BRITAIN,YUGOSLAVIA,ROGATICA,43.8,19,11/23/1944,,
USA,PHILIPPINE ISLANDS,INFANTA,14.75,121.6666667,5/9/1945,TOWN,
USA,PHILIPPINE ISLANDS,MT BANG BANG,17.66666667,121.25,5/22/1945,HUTS,
USA,FRENCH INDO CHINA,MON CAY,21.53333333,107.9666667,4/3/1945,HIGHWAY BRIDGE,
USA,BISMARK ARCHIPELAGO,UNKA ISLAND,-4.916666667,149.1666667,5/4/1945,UNIDENTIFIED TARGET,
USA,PALAU ISLANDS,YAP ISLAND,9.533333333,138.1333333,8/5/1944,ENEMY INSTALLATIONS,
AUSTRALIA,NEW GUINEA,N OF GOODENOUGH ISLAND,-9.366666667,150.2333333,9/8/1942,CRUISER & DESTROYER,
USA,CHINA,TENGCHUNG,25.01666667,98.48333333,8/16/1943,WAREHOUSE,
USA,CHINA,SHANGHAI,31.2,121.4833333,11/11/1944,MISCELLANEOUS TARGET,
USA,CELEBES ISLANDS,BOELA,-3.166666667,130.4666667,2/5/1945,AIRDROME,
USA,SOLOMON ISLANDS,BUKA,-5.416666667,154.7,11/26/1943,AIRDROME,
USA,BURMA,MOGAUNG,25.3,96.93333333,11/9/1943,UNIDENTIFIED TARGET,
USA,CELEBES ISLANDS,TOMOHON,1.316666667,124.8166667,9/10/1944,HQS BUILDING,
USA,VOLCANO AND BONIN ISLANDS,IWO JIMA,24.78333333,141.3166667,10/4/1944,DISPERSAL AREA,
USA,JAVA,CAPE CHATER,-8.316666667,127,7/16/1944,AIRDROME,
USA,NEW GUINEA,ANDRAWAD RIVER,-3.316666667,142.8166667,6/18/1944,GASORUMS,
USA,NEW GUINEA,SALAMAUA,-7.016666667,147.1166667,7/22/1943,UNIDENTIFIED TARGET,
USA,JAPAN,KAMAKURA,35.3,139.5333333,2/12/1945,URBAN AREA,
USA,JAPAN,KURE,34.23333333,132.5666667,4/29/1945,NAVAL BASE,
USA,NEW GUINEA,BEACH NEAR GONA,-8.580698,148.29965,7/22/1942,22 LANDING BARGES,
USA,BURMA,LASHIO,22.93333333,97.75,2/20/1945,PERSONNEL,
USA,NEW GUINEA,MADANG,-5.25,145.8333333,12/28/1943,AIRDROME,
USA,CHINA,CHANGESHA,28.2,112.9666667,7/22/1944,UNIDENTIFIED TARGET,
USA,FORMOSA AND RYUKYU ISLANDS,TAIHOKU,25.03333333,121.5,4/15/1945,TOWN,
USA,CELEBES ISLANDS,AMAHAI,-3.35,128.926743,9/20/1944,AIRDROME,
USA,BURMA,KYAUKTALON,21.91666667,95.76666667,2/23/1945,TROOPS,
USA,PHILIPPINE ISLANDS,SASA,7.116666667,125.65,12/22/1944,SUPPLIES,
USA,CAROLINE ISLANDS,PARAM ISLAND,7.366666667,151.8,5/1/1945,AIRDROME,
USA,NEW GUINEA,KAMIRIK,-0.95,134.8,6/23/1944,AIRDROME,
USA,NEW GUINEA,WEWAK,-3.583333333,143.6666667,7/15/1944,SUPPLIES PERSONNEL,
USA,FORMOSA AND RYUKYU ISLANDS,SHAJO,22.06666667,120.7,6/13/1945,HOUSES,
USA,PHILIPPINE ISLANDS,PENABLANCA,17.66666667,121.75,6/15/1945,ENEMY POSITIONS,
USA,CHINA,SINGTAI,37.06666667,114.5,7/26/1945,RAILROAD BRIDGE,
GREAT BRITAIN,GREECE,"""SALARIA"," NW TEPELENE""",41.15,20.17,2/11/1941,,
USA,PHILIPPINE ISLANDS,SANTA FE,11.166667,123.783333,5/12/1945,GUN POSITIONS,
GREAT BRITAIN,ALBANIA,ARGYROKASTRO,40.07,20.13,11/13/1940,,
USA,PHILIPPINE ISLANDS,SAN FERNANDO,16.633333,120.3,3/19/1945,GUN POSITION,
USA,PHILIPPINE ISLANDS,CORREGIDOR,14.41666667,120.5833333,1/28/1945,WATER PUMPING PLANT,
USA,CHINA,CHUANGSIEN,25.7,111.1,9/23/1944,UNIDENTIFIED TARGET,
USA,NEW GUINEA,MANOKWARI,-0.833333333,134.0833333,7/12/1944,ANTI AIRCRAFT,
USA,ITALY,CASSINO,41.48,13.82,11/5/1943,,612
USA,NEW GUINEA,KARAWOP,-3.416666667,143.4166667,5/22/1944,JAP CAMP AREA,
USA,BURMA,NAMMA,24.7333333,95.8833333,11/6/1943,UNIDENTIFIED TARGET,
USA,NEW GUINEA,WEWAK,-3.583333333,143.6666667,4/16/1943,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,TUGUEGARAO,17.66666667,121.75,6/17/1945,UGAC AIRDROME,
USA,SOLOMON ISLANDS,BOUGAINVILLE,-6.2,155.25,11/19/1943,GROUND INSTALLATIONS,
USA,NEW GUINEA,FINKSCHHAFEN,-6.5,147.8333333,10/21/1943,UNIDENTIFIED TARGET,
USA,CHINA,CHEFANG,24.25,98.16666667,12/24/1944,BILL POSITIONS,
USA,JAPAN,NACHIJO JIMA,33.1,139.8,4/3/1945,ISLAND,
USA,BORNEO,TAWAU,4.25,117.8833333,5/30/1945,AIRDROME,
USA,VOLCANO AND BONIN ISLANDS,IWO JIMA,24.78333333,141.3166667,2/14/1945,MISCELLANEOUS TARGET,
USA,CELEBES ISLANDS,KENDARI,-4.066666667,122.6666667,9/25/1944,PERSONNEL BUILDINGS,
USA,NEW GUINEA,BUIGAP CREEK,-7.2,147,2/4/1943,AREA,
USA,CELEBES ISLANDS,KAIRATOE,-3.35,128.359038,11/28/1944,VILLAGE,
USA,BURMA,KYIYO,20.55,96.1,10/16/1944,MISCELLANEOUS TARGET,
USA,PHILIPPINE ISLANDS,MINDANAO,8,125,10/26/1944,SHIPPING,
USA,JAPAN,NUMAZU,35.1,138.8666667,5/4/1945,R R YARDS,
USA,JAPAN,KURE,34.23333333,132.5666667,7/20/1945,MARBOR,
USA,FORMOSA AND RYUKYU ISLANDS,TAINAN,23,120.2,3/1/1945,AIRDROME,
USA,VOLCANO AND BONIN ISLANDS,IWO JIMA,24.78333333,141.3166667,9/28/1944,DISPERSAL AREA,
USA,FORMOSA AND RYUKYU ISLANDS,TAKAO,22.63333333,120.2833333,6/1/1945,UNIDENTIFIED TARGET,
USA,CAROLINE ISLANDS,DUBLON ISLAND,7.383333333,151.8833333,4/2/1944,TOWN,
USA,SOLOMON ISLANDS,DULO COVE,-8.1,157.05,9/10/1943,UNIDENTIFIED TARGET,
USA,ITALY,MINTURNO,41.25,13.75,10/25/1943,,10
USA,BISMARK ARCHIPELAGO,BORAM,-3.183333333,151.6166667,4/2/1943,AIRFIELD,
USA,NEW GUINEA,SAWAR,-1.916666667,138.75,5/13/1944,AIRDROME,
USA,SOLOMON ISLANDS,BUIN FAISI,-7.066666667,155.8833333,11/15/1942,SHIPPING,
USA,JAPAN,KUSHIMOTO,33.46666667,135.7666667,5/16/1945,URBAN AREA,
USA,CHINA,HENGYANG,26.93333333,112.5833333,6/20/1945,ROAD,
USA,VOLCANO AND BONIN ISLANDS,IWO JIMA,24.78333333,141.3166667,1/14/1945,DISPERSAL AREA,
USA,CHINA,PINGKIANG,28.7,113.5833333,6/5/1945,TROOPS STORES,
USA,VOLCANO AND BONIN ISLANDS,HAHA JIMA,26.65,142.15,6/30/1945,UNIDENTIFIED TARGET,
USA,BURMA,MU RIVER,21.933333,95.633333,8/15/1944,BRIDGE,
USA,FORMOSA AND RYUKYU ISLANDS,KIIRIN,25.13333333,121.7333333,4/5/1945,UNIDENTIFIED TARGET,
USA,BURMA,ATAYAUNG,17.2,95.73333333,7/12/1943,RAILROAD YARDS,
USA,CHINA,HENGYANG,26.93333333,112.5833333,8/5/1944,BRIDGES,
USA,VOLCANO AND BONIN ISLANDS,VOLCANO ISLAND,30.3,121.95,11/1/1944,AIRFIELD,
USA,FRENCH INDO CHINA,CHINA SEA,15,115,7/27/1945,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,LAGUM,17.66666667,121.8333333,6/16/1945,SUPPLIES,
USA,CELEBES ISLANDS,TARAKIAN ISLAND,-0.552631,127.2666667,2/27/1945,AIRDROME,
USA,NEW GUINEA,WAIGEO ISLAND,-0.166666667,130.5833333,1/8/1945,AREA,
NEW ZEALAND,NEW IRELAND,PANAPAI,2.6,150.8666667,1/2/1945,BUILDINGS,
USA,FORMOSA AND RYUKYU ISLANDS,TAKAO,22.63333333,120.2833333,3/26/1945,DOCK,
USA,JAPAN,SENDAI,38.26666667,140.8666667,7/9/1945,URBAN AREA,
USA,SOLOMON ISLANDS,SATTELBERG,-6.116666667,155.2666667,10/9/1943,UNIDENTIFIED TARGET,
USA,NEW GUINEA,NAMBER,-1.083333333,134.8333333,4/22/1944,AIRDROME,
USA,ITALY,TERMINI,37.98,13.68,7/13/1943,,20
USA,BURMA,MAN PAN,22.41666667,96.88333333,12/11/1944,UNIDENTIFIED TARGET,
USA,MALAY STATES,KACHONG,4.316666667,102.4,12/26/1944,UNIDENTIFIED TARGET,
USA,CELEBES ISLANDS,GALELA,1.833333333,127.8,11/9/1944,AIRDROME,
USA,PHILIPPINE ISLANDS,CEBU ISLAND,9.583333333,123.3333333,5/3/1945,TROOP CONCENTRATION,
USA,CAROLINE ISLANDS,PONAPE ISLAND,7,158.4166667,4/24/1944,UNIDENTIFIED TARGET,
USA,CELEBES ISLANDS,CERAM ISLAND,-3.25,129.5,10/2/1944,AMAHAI AIRDROME,
USA,ITALY,MARSALA,37.78,12.42,7/6/1943,,710
USA,CELEBES ISLANDS,OJAILOLO,1.116666667,127.4666667,9/7/1944,AIRDROME,
USA,PHILIPPINE ISLANDS,FABRICA,10.891667,123.355556,12/19/1944,AIRDROME,
USA,PHILIPPINE ISLANDS,WAWA,14.75,121.1666667,5/20/1945,UNIDENTIFIED TARGET,
USA,CELEBES ISLANDS,BOELA,-3.166666667,130.4666667,10/9/1944,AIRDROME,
USA,PHILIPPINE ISLANDS,DALIBUBAN,16.58333333,121.75,5/30/1945,VILLAGE,
USA,BURMA,MONGMIT,23.11666667,96.66666667,1/5/1945,BRIDGE,
USA,BISMARK ARCHIPELAGO,CAPE GLOUCESTER,-5.416666667,148.4166667,9/23/1943,AIRDROME,
USA,GILBERT ISLANDS,TARAWA,1.5,173,4/23/1943,GAS DUMP,
USA,PHILIPPINE ISLANDS,CABUGAO,9.303333,126.166944,3/18/1945,BUILDING,
USA,NEW GUINEA,CONVOY OFF GONA,-8.580698,148.29965,7/30/1942,SHIPPPING,
AUSTRALIA,NEW GUINEA,BUNA AREA - DESTROYERS,-8.660055,148.418701,12/2/1942,ENEMY WARSHIPS,
USA,BURMA,MOLO,23.38333333,96.88333333,12/9/1944,UNIDENTIFIED TARGET,
USA,NEW GUINEA,MOM,-3.583333333,143.75,4/7/1945,AMMUNITION DUMP,
USA,PHILIPPINE ISLANDS,LAGUNA DE BAY,14.41666667,121.1666667,3/13/1945,GUN POSITIONS,
USA,JAPAN,HITACHI,36.6,140.6666667,7/19/1945,URBAN AREA,
USA,BORNEO,MIRI,4.416666667,114,1/23/1944,UNIDENTIFIED TARGET,
NEW ZEALAND,BISMARK ARCHIPELAGO,VUNAPOPE,-4.333333333,152.3333333,7/28/1944,SUPPLY DUMP,
USA,BURMA,MODIN BYIN,20.38333333,92.95,5/1/1944,SUPPLY AND AMMO DUMP,
USA,JAPAN,WAKAYAMA,34.23333333,135.1666667,5/3/1945,FACTORY,
USA,BISMARK ARCHIPELAGO,KAVIENG,-2.583333333,150.8333333,1/17/1944,UNIDENTIFIED TARGET,
USA,FORMOSA AND RYUKYU ISLANDS,FORMOSA STRAITS,25,120,9/20/1944,UNIDENTIFIED TARGET,
USA,SOLOMON ISLANDS,BALLALE,-7,155.9,12/12/1943,AIRDROME,
USA,ITALY,LERCARA,37.75,13.6,7/15/1943,,10
GREAT BRITAIN,GREECE,GENOA PORT,44.4,8.95,5/2/1944,,
USA,CHINA,SINSHIH,30.6,120.25,7/31/1944,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,CAMILING,15.56666667,120.3333333,5/31/1945,SUPPLIES,
USA,BURMA,MOGOK,22.91666667,96.5,12/4/1944,SUPPLIES,
USA,FORMOSA AND RYUKYU ISLANDS,HEITO,22.66666667,120.4833333,3/16/1945,FUEL AMMUNITION,
AUSTRALIA,BISMARK ARCHIPELAGO,VUNAKANAU,-4.325175,152.131516,8/8/1942,AIRFIELD,
USA,PHILIPPINE ISLANDS,LEGASPI,13.16666667,123.75,3/31/1945,BEACH DEFENSES,
NEW ZEALAND,BISMARK ARCHIPELAGO,TOBERA,-4.4,152.3166667,5/8/1944,AIRFIELD,
